70,Maluku Utara,Sanana,http://tides.big.go.id:8888/kacrut/0088SANA03/0088SANA03.html,http://tides.big.go.id:8888/kacrut/0088SANA03/temp.csv
71,Maluku Utara,Taliabu,http://tides.big.go.id:8888/kacrut/0091TALI03/0091TALI03.html,http://tides.big.go.id:8888/kacrut/0091TALI03/temp.csv
72,Maluku Utara,Morotai,http://tides.big.go.id:8888/kacrut/0158MORO03/0158MORO03.html,http://tides.big.go.id:8888/kacrut/0158MORO03/temp.csv
73,Maluku Utara,Tidore,http://tides.big.go.id:8888/kacrut/0160TDRE03/0160TDRE03.html,http://tides.big.go.id:8888/kacrut/0160TDRE03/temp.csv
74,Sulawesi Utara,Melonguane,http://tides.big.go.id:8888/kacrut/0147MELO02/0147MELO02.html,http://tides.big.go.id:8888/kacrut/0147MELO02/temp.csv
75,Sulawesi Utara,Tahuna,http://tides.big.go.id:8888/kacrut/0053THAN02/0053THAN02.html,http://tides.big.go.id:8888/kacrut/0053THAN02/temp.csv
76,Sulawesi Utara,Manado,http://tides.big.go.id:8888/kacrut/0129MNDO02/0129MNDO02.html,http://tides.big.go.id:8888/kacrut/0129MNDO02/temp.csv
77,Sulawesi Utara,Bitung,http://tides.big.go.id:8888/kacrut/0003BITG02/0003BITG02.html,http://tides.big.go.id:8888/kacrut/0003BITG02/temp.csv
78,Gorontalo,Anggrek,http://tides.big.go.id:8888/kacrut/0120AGRK02/0120AGRK02.html,http://tides.big.go.id:8888/kacrut/0120AGRK02/temp.csv
79,Sulawesi Tengah,Toli-Toli,http://tides.big.go.id:8888/kacrut/0051TLTL02/0051TLTL02.html,http://tides.big.go.id:8888/kacrut/0051TLTL02/temp.csv
80,Sulawesi Tengah,Pantoloan,http://tides.big.go.id:8888/kacrut/0036PTLN02/0036PTLN02.html,http://tides.big.go.id:8888/kacrut/0036PTLN02/temp.csv
81,Sulawesi Tengah,Luwuk,http://tides.big.go.id:8888/kacrut/0039LWUK02/0039LWUK02.html,http://tides.big.go.id:8888/kacrut/0039LWUK02/temp.csv
82,Sulawesi Tengah,Ampanan,http://tides.big.go.id:8888/kacrut/0146AMPN02/0146AMPN02.html,http://tides.big.go.id:8888/kacrut/0146AMPN02/temp.csv
83,Sulawesi Tengah,Wakai,http://tides.big.go.id:8888/kacrut/0155WKAI02/0155WKAI02.html,http://tides.big.go.id:8888/kacrut/0155WKAI02/temp.csv
84,Sulawesi Tengah,Parigi,http://tides.big.go.id:8888/kacrut/0153PARI02/0153PARI02.html,http://tides.big.go.id:8888/kacrut/0153PARI02/temp.csv
85,Sulawesi Tengah,Tinombo,http://tides.big.go.id:8888/kacrut/0154TINO02/0154TINO02.html,http://tides.big.go.id:8888/kacrut/0154TINO02/temp.csv
86,Sulawesi Barat,Mamuju,http://tides.big.go.id:8888/kacrut/0009MMJU02/0009MMJU02.html,http://tides.big.go.id:8888/kacrut/0009MMJU02/temp.csv
87,Sulawesi Selatan,Makassar,http://tides.big.go.id:8888/kacrut/0008UJPD02/0008UJPD02.html,http://tides.big.go.id:8888/kacrut/0008UJPD02/temp.csv
